Time,Date,Volt,Current,Watt
12:00:08 am,10/4/2018,246.02,0,0
12:00:19 am,10/4/2018,245.82,0,0
12:00:30 am,10/4/2018,245.83,0,0
12:00:40 am,10/4/2018,245.89,0,0
12:00:51 am,10/4/2018,246.05,0,0
12:01:02 am,10/4/2018,246.1,0,0
12:01:13 am,10/4/2018,246.13,0,0
12:01:24 am,10/4/2018,246.15,0,0
12:01:34 am,10/4/2018,246.14,0,0
12:01:45 am,10/4/2018,246.26,0,0
12:01:56 am,10/4/2018,246.19,0,0
12:02:07 am,10/4/2018,246.09,0,0
12:02:18 am,10/4/2018,246.22,0,0
12:02:28 am,10/4/2018,246.3,0,0
12:02:39 am,10/4/2018,246.2,0,0
12:02:50 am,10/4/2018,246.07,0,0
12:03:01 am,10/4/2018,246.07,0,0
12:03:12 am,10/4/2018,246.05,0,0
12:03:22 am,10/4/2018,246.03,0,0
12:03:33 am,10/4/2018,246.31,0,0
12:03:44 am,10/4/2018,246.25,0,0
12:03:55 am,10/4/2018,246.36,0,0
12:04:06 am,10/4/2018,246.33,0,0
12:04:16 am,10/4/2018,246.36,0,0
12:04:27 am,10/4/2018,246.45,0,0
12:04:38 am,10/4/2018,246.38,0,0
12:04:49 am,10/4/2018,246.39,0,0
12:05:00 am,10/4/2018,246.58,0,0
12:05:10 am,10/4/2018,246.48,0,0
12:05:21 am,10/4/2018,246.53,0,0
12:05:32 am,10/4/2018,246.38,0,0
12:05:43 am,10/4/2018,246.45,0,0
12:05:54 am,10/4/2018,246.42,0,0
12:06:04 am,10/4/2018,246.38,0,0
12:06:15 am,10/4/2018,246.41,0,0
12:06:26 am,10/4/2018,246.45,0,0
12:06:37 am,10/4/2018,246.5,0,0
12:06:48 am,10/4/2018,246.4,0,0
12:06:58 am,10/4/2018,246.28,0,0
12:07:09 am,10/4/2018,246.34,0,0
12:07:20 am,10/4/2018,246.45,0,0
12:07:31 am,10/4/2018,246.45,0,0
12:07:42 am,10/4/2018,246.43,0,0
12:07:52 am,10/4/2018,246.44,0,0
12:08:03 am,10/4/2018,246.56,0,0
12:08:14 am,10/4/2018,246.6,0,0
12:08:25 am,10/4/2018,246.43,0,0
12:08:36 am,10/4/2018,246.42,0,0
12:08:46 am,10/4/2018,246.27,0,0
12:08:57 am,10/4/2018,246.5,0,0
12:09:08 am,10/4/2018,246.44,0,0
12:09:19 am,10/4/2018,246.44,0,0
12:09:30 am,10/4/2018,246.5,0,0
12:09:40 am,10/4/2018,246.38,0,0
12:09:51 am,10/4/2018,246.44,0,0
12:10:02 am,10/4/2018,246.55,0,0
12:10:13 am,10/4/2018,246.42,0,0
12:10:24 am,10/4/2018,245.79,0,0
12:10:34 am,10/4/2018,245.76,0,0
12:10:45 am,10/4/2018,245.81,0,0
12:11:07 am,10/4/2018,245.85,0,0
12:11:18 am,10/4/2018,245.83,0,0
12:11:28 am,10/4/2018,245.85,0,0
12:11:39 am,10/4/2018,245.77,0,0
12:11:50 am,10/4/2018,245.79,0,0
12:12:01 am,10/4/2018,245.79,0,0
12:12:12 am,10/4/2018,245.92,0,0
12:12:22 am,10/4/2018,245.82,0,0
12:12:33 am,10/4/2018,245.8,0,0
12:12:44 am,10/4/2018,245.85,0,0
12:12:55 am,10/4/2018,245.93,0,0
12:13:06 am,10/4/2018,245.94,0,0
12:13:16 am,10/4/2018,245.88,0,0
12:13:27 am,10/4/2018,245.91,0,0
12:13:38 am,10/4/2018,246.09,0,0
12:13:49 am,10/4/2018,246.14,0,0
12:14:00 am,10/4/2018,246.18,0,0
12:14:10 am,10/4/2018,246.24,0,0
12:14:21 am,10/4/2018,246.12,0,0
12:14:32 am,10/4/2018,246.27,0,0
12:14:43 am,10/4/2018,246.22,0,0
12:14:54 am,10/4/2018,246.16,0,0
12:15:04 am,10/4/2018,246.02,0,0
12:15:15 am,10/4/2018,246.01,0,0
12:15:26 am,10/4/2018,246.13,0,0
12:15:37 am,10/4/2018,246.32,0,0
12:15:48 am,10/4/2018,246.21,0,0
12:15:58 am,10/4/2018,246.22,0,0
12:16:09 am,10/4/2018,246.16,0,0
12:16:20 am,10/4/2018,246.14,0,0
12:16:31 am,10/4/2018,246.19,0,0
12:16:42 am,10/4/2018,246.19,0,0
12:16:52 am,10/4/2018,246.21,0,0
12:17:03 am,10/4/2018,246.3,0,0
12:17:14 am,10/4/2018,246.31,0,0
12:17:25 am,10/4/2018,246.25,0,0
12:17:36 am,10/4/2018,246.37,0,0
12:17:46 am,10/4/2018,246.24,0,0
12:17:57 am,10/4/2018,246.19,0,0
12:18:08 am,10/4/2018,245.72,0,0
12:18:19 am,10/4/2018,244.81,0,0
12:18:30 am,10/4/2018,244.85,0,0
12:18:40 am,10/4/2018,244.83,0,0
12:18:51 am,10/4/2018,244.93,0,0
12:19:02 am,10/4/2018,244.83,0,0
12:19:13 am,10/4/2018,245.02,0,0
12:19:24 am,10/4/2018,245.04,0,0
12:19:34 am,10/4/2018,244.97,0,0
12:19:45 am,10/4/2018,246.77,0,0
12:19:56 am,10/4/2018,246.91,0,0
12:20:07 am,10/4/2018,246.92,0,0
12:20:18 am,10/4/2018,246.96,0,0
12:20:28 am,10/4/2018,246.95,0,0
12:20:39 am,10/4/2018,247.06,0,0
12:20:50 am,10/4/2018,247.01,0,0
12:21:01 am,10/4/2018,246.85,0,0
12:21:12 am,10/4/2018,246.91,0,0
12:21:22 am,10/4/2018,246.95,0,0
12:21:33 am,10/4/2018,246.92,0,0
12:21:44 am,10/4/2018,246.91,0,0
12:21:55 am,10/4/2018,246.75,0,0
12:22:06 am,10/4/2018,246.89,0,0
12:22:16 am,10/4/2018,246.89,0,0
12:22:27 am,10/4/2018,247.02,0,0
12:22:38 am,10/4/2018,247.08,0,0
12:22:49 am,10/4/2018,247.4,0,0
12:23:00 am,10/4/2018,247.31,0,0
12:23:10 am,10/4/2018,247.43,0,0
12:23:21 am,10/4/2018,247.43,0,0
12:23:32 am,10/4/2018,247.35,0,0
12:23:43 am,10/4/2018,247.56,0,0
12:23:54 am,10/4/2018,247.39,0,0
12:24:04 am,10/4/2018,247.4,0,0
12:24:15 am,10/4/2018,247.4,0,0
12:24:26 am,10/4/2018,247.33,0,0
12:24:37 am,10/4/2018,247.33,0,0
12:24:48 am,10/4/2018,247.5,0,0
12:24:58 am,10/4/2018,246.39,0,0
12:25:09 am,10/4/2018,246.28,0,0
12:25:20 am,10/4/2018,246.22,0,0
12:25:31 am,10/4/2018,246.28,0,0
12:25:42 am,10/4/2018,246.31,0,0
12:25:52 am,10/4/2018,246.3,0,0
12:26:03 am,10/4/2018,246.3,0,0
12:26:14 am,10/4/2018,246.28,0,0
12:26:25 am,10/4/2018,246.16,0,0
12:26:36 am,10/4/2018,246.04,0,0
12:26:46 am,10/4/2018,246.72,0,0
12:26:57 am,10/4/2018,246.75,0,0
12:27:08 am,10/4/2018,246.57,0,0
12:27:19 am,10/4/2018,246.75,0,0
12:27:30 am,10/4/2018,246.64,0,0
12:27:40 am,10/4/2018,246.25,0,0
12:27:51 am,10/4/2018,246.21,0,0
12:28:02 am,10/4/2018,246.19,0,0
12:28:13 am,10/4/2018,246.15,0,0
12:28:24 am,10/4/2018,246.13,0,0
12:28:34 am,10/4/2018,246.19,0,0
12:28:45 am,10/4/2018,246.22,0,0
12:28:56 am,10/4/2018,246.23,0,0
12:29:07 am,10/4/2018,246.36,0,0
12:29:18 am,10/4/2018,246.39,0,0
12:29:28 am,10/4/2018,246.36,0,0
12:29:39 am,10/4/2018,246.37,0,0
12:29:50 am,10/4/2018,246.15,0,0
12:30:01 am,10/4/2018,246.22,0,0
12:30:12 am,10/4/2018,246.18,0,0
12:30:22 am,10/4/2018,246.26,0,0
12:30:33 am,10/4/2018,246.24,0,0
12:30:44 am,10/4/2018,246.18,0,0
12:30:55 am,10/4/2018,246.19,0,0
12:31:06 am,10/4/2018,246.16,0,0
12:31:16 am,10/4/2018,246.09,0,0
12:31:27 am,10/4/2018,246.19,0,0
12:31:38 am,10/4/2018,246.11,0,0
12:31:49 am,10/4/2018,246.33,0,0
12:32:00 am,10/4/2018,246.55,0,0
12:32:10 am,10/4/2018,246.58,0,0
12:32:21 am,10/4/2018,246.42,0,0
12:32:32 am,10/4/2018,246.41,0,0
12:32:43 am,10/4/2018,246.38,0,0
12:32:54 am,10/4/2018,246.6,0,0
12:33:04 am,10/4/2018,246.68,0,0
12:33:15 am,10/4/2018,246.59,0,0
12:33:26 am,10/4/2018,246.75,0,0
12:33:37 am,10/4/2018,246.63,0,0
12:33:48 am,10/4/2018,246.54,0,0
12:33:58 am,10/4/2018,246.52,0,0
12:34:09 am,10/4/2018,246.46,0,0
12:34:20 am,10/4/2018,246.35,0,0
12:34:31 am,10/4/2018,246.35,0,0
12:34:42 am,10/4/2018,246.28,0,0
12:34:52 am,10/4/2018,246.36,0,0
12:35:03 am,10/4/2018,246.29,0,0
12:35:14 am,10/4/2018,246.35,0,0
12:35:25 am,10/4/2018,246.23,0,0
12:35:36 am,10/4/2018,246.23,0,0
12:35:46 am,10/4/2018,246.07,0,0
12:35:57 am,10/4/2018,246.05,0,0
12:36:08 am,10/4/2018,245.98,0,0
12:36:19 am,10/4/2018,245.91,0,0
12:36:30 am,10/4/2018,246,0,0
12:36:40 am,10/4/2018,246.1,0,0
12:36:51 am,10/4/2018,246.08,0,0
12:37:02 am,10/4/2018,245.93,0,0
12:37:13 am,10/4/2018,245.93,0,0
12:37:24 am,10/4/2018,246.29,0,0
12:37:34 am,10/4/2018,246.16,0,0
12:37:45 am,10/4/2018,246.25,0,0
12:37:56 am,10/4/2018,246.36,0,0
12:38:07 am,10/4/2018,246.39,0,0
12:38:18 am,10/4/2018,246.32,0,0
12:38:28 am,10/4/2018,246.39,0,0
12:38:39 am,10/4/2018,246.38,0,0
12:38:50 am,10/4/2018,246.39,0,0
12:39:01 am,10/4/2018,246.43,0,0
12:39:12 am,10/4/2018,246.44,0,0
12:39:22 am,10/4/2018,246.4,0,0
12:39:33 am,10/4/2018,246.35,0,0
12:39:44 am,10/4/2018,246.43,0,0
12:39:55 am,10/4/2018,246.41,0,0
12:40:06 am,10/4/2018,246.38,0,0
12:40:16 am,10/4/2018,246.3,0,0
12:40:27 am,10/4/2018,246.3,0,0
12:40:38 am,10/4/2018,246.53,0,0
12:41:00 am,10/4/2018,246.62,0,0
12:41:10 am,10/4/2018,246.63,0,0
12:41:21 am,10/4/2018,246.59,0,0
12:41:32 am,10/4/2018,246.74,0,0
12:41:43 am,10/4/2018,246.71,0,0
12:41:54 am,10/4/2018,246.69,0,0
12:42:04 am,10/4/2018,246.75,0,0
12:42:15 am,10/4/2018,246.82,0,0
12:42:26 am,10/4/2018,246.76,0,0
12:42:37 am,10/4/2018,246.71,0,0
12:42:48 am,10/4/2018,246.8,0,0
12:42:58 am,10/4/2018,246.81,0,0
12:43:09 am,10/4/2018,246.72,0,0
12:43:20 am,10/4/2018,246.76,0,0
12:43:31 am,10/4/2018,246.79,0,0
12:43:42 am,10/4/2018,246.65,0,0
12:43:52 am,10/4/2018,246.72,0,0
12:44:03 am,10/4/2018,246.68,0,0
12:44:14 am,10/4/2018,246.69,0,0
12:44:25 am,10/4/2018,246.64,0,0
12:44:36 am,10/4/2018,246.58,0,0
12:44:46 am,10/4/2018,246.35,0,0
12:44:57 am,10/4/2018,246.44,0,0
12:45:08 am,10/4/2018,246.42,0,0
12:45:19 am,10/4/2018,246.51,0,0
12:45:30 am,10/4/2018,246.72,0,0
12:45:40 am,10/4/2018,246.69,0,0
12:45:51 am,10/4/2018,246.83,0,0
12:46:02 am,10/4/2018,246.79,0,0
12:46:13 am,10/4/2018,246.67,0,0
12:46:24 am,10/4/2018,246.68,0,0
12:46:34 am,10/4/2018,246.84,0,0
12:46:45 am,10/4/2018,246.77,0,0
12:46:56 am,10/4/2018,246.02,0,0
12:47:07 am,10/4/2018,246.27,0,0
12:47:18 am,10/4/2018,246.37,0,0
12:47:28 am,10/4/2018,247.56,0,0
12:47:39 am,10/4/2018,247.71,0,0
12:47:50 am,10/4/2018,247.7,0,0
12:48:01 am,10/4/2018,247.69,0,0
12:48:12 am,10/4/2018,247.7,0,0
12:48:22 am,10/4/2018,247.76,0,0
12:48:33 am,10/4/2018,247.8,0,0
12:48:44 am,10/4/2018,247.85,0,0
12:48:55 am,10/4/2018,247.99,0,0
12:49:06 am,10/4/2018,247.93,0,0
12:49:16 am,10/4/2018,247.88,0,0
12:49:27 am,10/4/2018,247.95,0,0
12:49:38 am,10/4/2018,248.22,0,0
12:49:49 am,10/4/2018,248.27,0,0
12:50:00 am,10/4/2018,248.19,0,0
12:50:10 am,10/4/2018,248.26,0,0
12:50:21 am,10/4/2018,248.23,0,0
12:50:32 am,10/4/2018,248.24,0,0
12:50:43 am,10/4/2018,248.29,0,0
12:50:54 am,10/4/2018,248.34,0,0
12:51:04 am,10/4/2018,248.43,0,0
12:51:15 am,10/4/2018,248.26,0,0
12:51:26 am,10/4/2018,248.27,0,0
12:51:37 am,10/4/2018,248.32,0,0
12:51:48 am,10/4/2018,248.24,0,0
12:51:58 am,10/4/2018,248.23,0,0
12:52:09 am,10/4/2018,248.21,0,0
12:52:20 am,10/4/2018,248.32,0,0
12:52:31 am,10/4/2018,248.23,0,0
12:52:42 am,10/4/2018,248.29,0,0
12:52:52 am,10/4/2018,248.23,0,0
12:53:03 am,10/4/2018,248.18,0,0
12:53:14 am,10/4/2018,248.18,0,0
12:53:25 am,10/4/2018,248.22,0,0
12:53:36 am,10/4/2018,248.04,0,0
12:53:47 am,10/4/2018,248.07,0,0
12:53:57 am,10/4/2018,248.07,0,0
12:54:08 am,10/4/2018,248.14,0,0
12:54:19 am,10/4/2018,248.09,0,0
12:54:30 am,10/4/2018,248.1,0,0
12:54:41 am,10/4/2018,248.1,0,0
12:54:51 am,10/4/2018,248.15,0,0
12:55:02 am,10/4/2018,248.2,0,0
12:55:13 am,10/4/2018,248.22,0,0
12:55:24 am,10/4/2018,248.32,0,0
12:55:35 am,10/4/2018,248.34,0,0
12:55:45 am,10/4/2018,248.27,0,0
12:55:56 am,10/4/2018,248.34,0,0
12:56:07 am,10/4/2018,248.29,0,0
12:56:18 am,10/4/2018,248.3,0,0
12:56:29 am,10/4/2018,248.3,0,0
12:56:39 am,10/4/2018,248.29,0,0
12:56:50 am,10/4/2018,248.34,0,0
12:57:01 am,10/4/2018,248.36,0,0
12:57:12 am,10/4/2018,248.41,0,0
12:57:23 am,10/4/2018,248.4,0,0
12:57:33 am,10/4/2018,248.45,0,0
12:57:44 am,10/4/2018,248.34,0,0
12:57:55 am,10/4/2018,248.42,0,0
12:58:06 am,10/4/2018,248.47,0,0
12:58:17 am,10/4/2018,248.56,0,0
12:58:27 am,10/4/2018,248.66,0,0
12:58:38 am,10/4/2018,248.6,0,0
12:58:49 am,10/4/2018,248.64,0,0
12:59:00 am,10/4/2018,248.63,0,0
12:59:11 am,10/4/2018,248.55,0,0
12:59:21 am,10/4/2018,248.51,0,0
12:59:32 am,10/4/2018,248.69,0,0
12:59:43 am,10/4/2018,248.62,0,0
12:59:54 am,10/4/2018,248.64,0,0
1:00:05 am,10/4/2018,248.75,0,0
1:00:15 am,10/4/2018,248.73,0,0
1:00:26 am,10/4/2018,248.78,0,0
1:00:37 am,10/4/2018,248.73,0,0
1:00:48 am,10/4/2018,248.74,0,0
1:00:59 am,10/4/2018,248.76,0,0
1:01:09 am,10/4/2018,248.84,0,0
1:01:20 am,10/4/2018,248.81,0,0
1:01:31 am,10/4/2018,248.71,0,0
1:01:42 am,10/4/2018,248.72,0,0
1:01:53 am,10/4/2018,248.78,0,0
1:02:03 am,10/4/2018,248.73,0,0
1:02:14 am,10/4/2018,248.5,0,0
1:02:25 am,10/4/2018,248.52,0,0
1:02:36 am,10/4/2018,248.38,0,0
1:02:47 am,10/4/2018,248.37,0,0
1:02:58 am,10/4/2018,248.27,0,0
1:03:08 am,10/4/2018,248.3,0,0
1:03:19 am,10/4/2018,248.26,0,0
1:03:30 am,10/4/2018,248.39,0,0
1:03:41 am,10/4/2018,248.51,0,0
1:03:51 am,10/4/2018,248.42,0,0
1:04:02 am,10/4/2018,248.36,0,0
1:04:13 am,10/4/2018,248.41,0,0
1:04:24 am,10/4/2018,248.43,0,0
1:04:35 am,10/4/2018,248.3,0,0
1:04:45 am,10/4/2018,248.27,0,0
1:04:56 am,10/4/2018,248.23,0,0
1:05:07 am,10/4/2018,248.37,0,0
1:05:18 am,10/4/2018,248.33,0,0
1:05:29 am,10/4/2018,248.26,0,0
1:05:39 am,10/4/2018,248.28,0,0
1:05:50 am,10/4/2018,248.24,0,0
1:06:01 am,10/4/2018,248.26,0,0
1:06:12 am,10/4/2018,247.78,0,0
1:06:23 am,10/4/2018,247.71,0,0
1:06:33 am,10/4/2018,247.66,0,0
1:06:44 am,10/4/2018,247.77,0,0
1:06:55 am,10/4/2018,247.82,0,0
1:07:06 am,10/4/2018,247.76,0,0
1:07:17 am,10/4/2018,247.81,0,0
1:07:27 am,10/4/2018,247.87,0,0
1:07:38 am,10/4/2018,247.85,0,0
1:07:49 am,10/4/2018,247.89,0,0
1:08:00 am,10/4/2018,247.88,0,0
1:08:11 am,10/4/2018,247.85,0,0
1:08:22 am,10/4/2018,248.06,0,0
1:08:33 am,10/4/2018,248,0,0
1:08:43 am,10/4/2018,247.96,0,0
1:08:54 am,10/4/2018,248.04,0,0
1:09:05 am,10/4/2018,248.02,0,0
1:09:16 am,10/4/2018,248.01,0,0
1:09:27 am,10/4/2018,247.99,0,0
1:09:37 am,10/4/2018,248.04,0,0
1:09:48 am,10/4/2018,247.99,0,0
1:09:59 am,10/4/2018,247.94,0,0
1:10:10 am,10/4/2018,248.1,0,0
1:10:21 am,10/4/2018,248.12,0,0
1:10:31 am,10/4/2018,248.24,0,0
1:10:42 am,10/4/2018,248.04,0,0
1:11:04 am,10/4/2018,248.09,0,0
1:11:15 am,10/4/2018,248.1,0,0
1:11:25 am,10/4/2018,248.18,0,0
1:11:36 am,10/4/2018,248.18,0,0
1:11:47 am,10/4/2018,248.1,0,0
1:11:58 am,10/4/2018,248.14,0,0
1:12:09 am,10/4/2018,248.1,0,0
1:12:19 am,10/4/2018,248.21,0,0
1:12:30 am,10/4/2018,248.14,0,0
1:12:41 am,10/4/2018,247.74,0,0
1:12:52 am,10/4/2018,247.72,0,0
1:13:03 am,10/4/2018,247.79,0,0
1:13:13 am,10/4/2018,247.75,0,0
1:13:24 am,10/4/2018,247.8,0,0
1:13:35 am,10/4/2018,247.65,0,0
1:13:46 am,10/4/2018,247.65,0,0
1:13:57 am,10/4/2018,247.69,0,0
1:14:07 am,10/4/2018,247.67,0,0
1:14:18 am,10/4/2018,247.69,0,0
1:14:29 am,10/4/2018,247.75,0,0
1:14:40 am,10/4/2018,247.71,0,0
1:14:51 am,10/4/2018,247.68,0,0
1:15:01 am,10/4/2018,247.66,0,0
1:15:12 am,10/4/2018,247.64,0,0
1:15:23 am,10/4/2018,247.9,0,0
1:15:34 am,10/4/2018,247.85,0,0
1:15:45 am,10/4/2018,247.74,0,0
1:15:55 am,10/4/2018,247.81,0,0
1:16:06 am,10/4/2018,247.81,0,0
1:16:17 am,10/4/2018,247.83,0,0
1:16:28 am,10/4/2018,247.97,0,0
1:16:39 am,10/4/2018,247.99,0,0
1:16:49 am,10/4/2018,247.89,0,0
1:17:00 am,10/4/2018,247.95,0,0
1:17:11 am,10/4/2018,247.88,0,0
1:17:22 am,10/4/2018,248.04,0,0
1:17:33 am,10/4/2018,248.02,0,0
1:17:43 am,10/4/2018,248.03,0,0
1:17:54 am,10/4/2018,248.07,0,0
1:18:05 am,10/4/2018,248.05,0,0
1:18:16 am,10/4/2018,248.19,0,0
1:18:27 am,10/4/2018,248.17,0,0
1:18:37 am,10/4/2018,246.15,0,0
1:18:48 am,10/4/2018,246.17,0,0
1:18:59 am,10/4/2018,246.12,0,0
1:19:10 am,10/4/2018,246.1,0,0
1:19:21 am,10/4/2018,245.93,0,0
1:19:31 am,10/4/2018,246.03,0,0
1:19:42 am,10/4/2018,246.05,0,0
1:19:53 am,10/4/2018,245.99,0,0
1:20:04 am,10/4/2018,245.94,0,0
1:20:15 am,10/4/2018,245.79,0,0
1:20:25 am,10/4/2018,245.83,0,0
1:20:36 am,10/4/2018,245.87,0,0
1:20:47 am,10/4/2018,245.83,0,0
1:20:58 am,10/4/2018,245.86,0,0
1:21:09 am,10/4/2018,245.78,0,0
1:21:19 am,10/4/2018,245.83,0,0
1:21:30 am,10/4/2018,245.81,0,0
1:21:41 am,10/4/2018,245.84,0,0
1:21:52 am,10/4/2018,245.84,0,0
1:22:03 am,10/4/2018,245.92,0,0
1:22:13 am,10/4/2018,245.79,0,0
1:22:24 am,10/4/2018,245.78,0,0
1:22:35 am,10/4/2018,245.87,0,0
1:22:46 am,10/4/2018,245.89,0,0
1:22:57 am,10/4/2018,245.82,0,0
1:23:07 am,10/4/2018,245.79,0,0
1:23:18 am,10/4/2018,245.69,0,0
1:23:29 am,10/4/2018,245.71,0,0
1:23:40 am,10/4/2018,245.73,0,0
1:23:51 am,10/4/2018,245.95,0,0
1:24:01 am,10/4/2018,245.93,0,0
1:24:12 am,10/4/2018,245.86,0,0
1:24:23 am,10/4/2018,246.01,0,0
1:24:34 am,10/4/2018,245.98,0,0
1:24:45 am,10/4/2018,245.84,0,0
1:24:55 am,10/4/2018,246.07,0,0
1:25:06 am,10/4/2018,246.11,0,0
1:25:17 am,10/4/2018,246.06,0,0
1:25:28 am,10/4/2018,246.09,0,0
1:25:39 am,10/4/2018,246.15,0,0
1:25:49 am,10/4/2018,245.99,0,0
1:26:00 am,10/4/2018,246.05,0,0
1:26:11 am,10/4/2018,246.15,0,0
1:26:22 am,10/4/2018,246.07,0,0
1:26:33 am,10/4/2018,245.99,0,0
1:26:43 am,10/4/2018,246.01,0,0
1:26:54 am,10/4/2018,245.92,0,0
1:27:05 am,10/4/2018,245.94,0,0
1:27:16 am,10/4/2018,245.89,0,0
1:27:27 am,10/4/2018,245.94,0,0
1:27:37 am,10/4/2018,245.95,0,0
1:27:48 am,10/4/2018,245.84,0,0
1:27:59 am,10/4/2018,245.99,0,0
1:28:10 am,10/4/2018,246.04,0,0
1:28:21 am,10/4/2018,245.96,0,0
1:28:31 am,10/4/2018,245.91,0,0
1:28:42 am,10/4/2018,245.76,0,0
1:28:53 am,10/4/2018,245.68,0,0
1:29:04 am,10/4/2018,245.62,0,0
1:29:15 am,10/4/2018,245.6,0,0
1:29:25 am,10/4/2018,245.6,0,0
1:29:36 am,10/4/2018,245.52,0,0
1:29:47 am,10/4/2018,245.83,0,0
1:29:58 am,10/4/2018,245.84,0,0
1:30:09 am,10/4/2018,246,0,0
1:30:19 am,10/4/2018,245.97,0,0
1:30:30 am,10/4/2018,246.06,0,0
1:30:41 am,10/4/2018,245.84,0,0
1:30:52 am,10/4/2018,245.93,0,0
1:31:03 am,10/4/2018,245.89,0,0
1:31:13 am,10/4/2018,245.91,0,0
1:31:24 am,10/4/2018,245.9,0,0
1:31:35 am,10/4/2018,245.96,0,0
1:31:46 am,10/4/2018,245.9,0,0
1:31:57 am,10/4/2018,245.93,0,0
1:32:07 am,10/4/2018,245.92,0,0
1:32:18 am,10/4/2018,245.93,0,0
1:32:29 am,10/4/2018,245.85,0,0
1:32:40 am,10/4/2018,245.95,0,0
1:32:51 am,10/4/2018,245.86,0,0
1:33:01 am,10/4/2018,246.11,0,0
1:33:12 am,10/4/2018,246,0,0
1:33:23 am,10/4/2018,245.93,0,0
1:33:34 am,10/4/2018,246,0,0
1:33:45 am,10/4/2018,246.01,0,0
1:33:55 am,10/4/2018,245.99,0,0
1:34:06 am,10/4/2018,246.15,0,0
1:34:17 am,10/4/2018,246.05,0,0
1:34:28 am,10/4/2018,246.03,0,0
1:34:39 am,10/4/2018,246.06,0,0
1:34:49 am,10/4/2018,246.07,0,0
1:35:00 am,10/4/2018,246.09,0,0
1:35:11 am,10/4/2018,246.05,0,0
1:35:22 am,10/4/2018,246.19,0,0
1:35:33 am,10/4/2018,246.21,0,0
1:35:43 am,10/4/2018,246.16,0,0
1:35:54 am,10/4/2018,246.22,0,0
1:36:05 am,10/4/2018,246.26,0,0
1:36:16 am,10/4/2018,246.37,0,0
1:36:27 am,10/4/2018,246.25,0,0
1:36:37 am,10/4/2018,246.3,0,0
1:36:48 am,10/4/2018,246.36,0,0
1:36:59 am,10/4/2018,246.16,0,0
1:37:10 am,10/4/2018,246.08,0,0
1:37:21 am,10/4/2018,246,0,0
1:37:31 am,10/4/2018,246,0,0
1:37:42 am,10/4/2018,246.06,0,0
1:37:53 am,10/4/2018,245.98,0,0
1:38:04 am,10/4/2018,246.07,0,0
1:38:15 am,10/4/2018,246.04,0,0
1:38:25 am,10/4/2018,245.97,0,0
1:38:36 am,10/4/2018,246.01,0,0
1:38:47 am,10/4/2018,246.09,0,0
1:38:58 am,10/4/2018,246.09,0,0
1:39:09 am,10/4/2018,246.08,0,0
1:39:19 am,10/4/2018,246,0,0
1:39:30 am,10/4/2018,246.15,0,0
1:39:41 am,10/4/2018,246.09,0,0
1:39:52 am,10/4/2018,246.07,0,0
1:40:03 am,10/4/2018,246.03,0,0
1:40:13 am,10/4/2018,246.01,0,0
1:40:24 am,10/4/2018,246.14,0,0
1:40:35 am,10/4/2018,246.18,0,0
1:40:46 am,10/4/2018,246.09,0,0
1:41:07 am,10/4/2018,246.15,0,0
1:41:18 am,10/4/2018,246.21,0,0
1:41:29 am,10/4/2018,245.99,0,0
1:41:40 am,10/4/2018,246.03,0,0
1:41:51 am,10/4/2018,246.02,0,0
1:42:01 am,10/4/2018,246.19,0,0
1:42:12 am,10/4/2018,246.21,0,0
1:42:23 am,10/4/2018,246.15,0,0
1:42:34 am,10/4/2018,246.3,0,0
1:42:45 am,10/4/2018,246.3,0,0
1:42:55 am,10/4/2018,246.37,0,0
1:43:06 am,10/4/2018,246.35,0,0
1:43:17 am,10/4/2018,246.23,0,0
1:43:28 am,10/4/2018,246.24,0,0
1:43:39 am,10/4/2018,246.31,0,0
1:43:49 am,10/4/2018,246.27,0,0
1:44:00 am,10/4/2018,246.24,0,0
1:44:11 am,10/4/2018,246.25,0,0
1:44:22 am,10/4/2018,246.27,0,0
1:44:33 am,10/4/2018,246.28,0,0
1:44:43 am,10/4/2018,246.28,0,0
1:44:54 am,10/4/2018,246.33,0,0
1:45:05 am,10/4/2018,246.29,0,0
1:45:16 am,10/4/2018,246.34,0,0
1:45:27 am,10/4/2018,246.17,0,0
1:45:37 am,10/4/2018,246.15,0,0
1:45:48 am,10/4/2018,246.17,0,0
1:45:59 am,10/4/2018,246.06,0,0
1:46:10 am,10/4/2018,246.04,0,0
1:46:21 am,10/4/2018,246.13,0,0
1:46:31 am,10/4/2018,246.26,0,0
1:46:42 am,10/4/2018,246.2,0,0
1:46:53 am,10/4/2018,246.04,0,0
1:47:04 am,10/4/2018,245.95,0,0
1:47:15 am,10/4/2018,245.94,0,0
1:47:25 am,10/4/2018,246.02,0,0
1:47:36 am,10/4/2018,245.96,0,0
1:47:47 am,10/4/2018,246.07,0,0
1:47:58 am,10/4/2018,246.03,0,0
1:48:09 am,10/4/2018,246.02,0,0
1:48:19 am,10/4/2018,245.97,0,0
1:48:30 am,10/4/2018,245.94,0,0
1:48:41 am,10/4/2018,245.97,0,0
1:48:52 am,10/4/2018,245.99,0,0
1:49:03 am,10/4/2018,245.95,0,0
1:49:13 am,10/4/2018,246.02,0,0
1:49:24 am,10/4/2018,246.05,0,0
1:49:35 am,10/4/2018,246.02,0,0
1:49:46 am,10/4/2018,246.04,0,0
1:49:57 am,10/4/2018,246.09,0,0
1:50:07 am,10/4/2018,245.92,0,0
